ID	age	gender	date	block	trial	stim_type	stim_step	intensity	resp1	resp1_t	resp1_btn	stim_delay	onset_fix	onset_cue	onset_resp1	stim_onset	ao_error
01	26	m	2016/10/21	2	32	1	1.00	1.900000	0	0.3289	3	1.5067	92628.012020	92630.728611	92632.728366	157.495038
01	26	m	2016/10/21	2	33	1	1.00	1.900000	1	0.2446	2	1.1437	92633.061375	92635.728163	92637.727803	162.131588
01	26	m	2016/10/21	2	34	1	1.00	1.900000	0	0.4400	3	1.0983	92637.977553	92640.727449	92642.727215	167.085476
01	26	m	2016/10/21	2	35	1	1.00	1.900000	1	0.2679	2	1.0681	92643.177003	92645.726862	92647.726703	172.054689
01	26	m	2016/10/21	2	36	1	1.00	1.900000	0	0.3844	3	1.4160	92648.009824	92650.726359	92652.726127	177.402083
01	26	m	2016/10/21	2	37	1	1.00	1.900000	0	0.3016	3	1.0832	92653.125943	92655.725770	92657.725542	182.068697
01	26	m	2016/10/21	2	38	1	1.00	1.900000	0	0.3850	3	0.5840	92658.042110	92660.725203	92662.725124	186.568930
01	26	m	2016/10/21	2	39	1	1.00	1.900000	0	0.3116	3	0.1000	92663.124804	92665.724921	92667.724566	191.084646
01	26	m	2016/10/21	2	40	0	0.00	0.000000	0	0.3292	3	0.8412	92668.040991	92670.724344	92672.724043	196.825269
01	26	m	2016/10/21	2	41	1	1.00	1.900000	0	0.2560	3	0.7202	92673.073789	92675.723812	92677.723509	201.703738
01	26	m	2016/10/21	2	42	1	1.00	1.900000	1	0.3319	2	1.7941	92677.989921	92680.723276	92682.722877	207.777103
01	26	m	2016/10/21	2	43	1	1.00	1.900000	0	0.3346	3	1.2345	92683.072717	92685.722740	92687.722335	212.216965
01	26	m	2016/10/21	2	44	1	1.00	1.900000	0	0.3541	3	1.8697	92688.072126	92690.722176	92692.721891	217.851602
01	26	m	2016/10/21	2	45	1	1.00	1.900000	0	0.3153	3	0.2059	92693.088244	92695.721633	92697.721355	221.187260
01	26	m	2016/10/21	2	46	1	1.00	1.900000	1	0.4566	2	0.7504	92698.054433	92700.721086	92702.720795	226.731212
01	26	m	2016/10/21	2	47	0	0.00	0.000000	0	0.3414	3	0.3118	92703.187224	92705.720554	92707.720262	231.292081
01	26	m	2016/10/21	2	48	1	1.00	1.900000	0	0.3615	3	1.6126	92708.070028	92710.720016	92712.719714	237.592343
01	26	m	2016/10/21	2	49	0	0.00	0.000000	0	0.2570	3	0.2664	92713.086153	92715.719481	92717.719196	241.245607
01	26	m	2016/10/21	2	50	1	1.00	1.900000	1	0.1830	2	0.3420	92717.985626	92720.718944	92722.718652	246.320670
01	26	m	2016/10/21	2	51	1	1.00	1.900000	0	0.3538	3	0.7353	92722.918427	92725.718407	92727.718134	251.713433
01	26	m	2016/10/21	2	52	1	1.00	1.900000	1	0.2842	2	0.6294	92728.084484	92730.717884	92732.717595	256.607010
01	26	m	2016/10/21	2	53	1	1.00	1.900000	1	0.4225	2	0.6748	92733.017340	92735.717344	92737.717062	261.651870
01	26	m	2016/10/21	2	54	1	1.00	1.900000	0	0.2177	3	0.8109	92738.150102	92740.716746	92742.716471	266.787372
01	26	m	2016/10/21	2	55	0	0.00	0.000000	0	0.3653	3	0.1151	92742.949593	92745.716275	92747.715938	271.091101
01	26	m	2016/10/21	2	56	1	1.00	1.900000	0	0.3477	3	0.6143	92748.098999	92750.715712	92752.715436	276.589738
01	26	m	2016/10/21	2	57	0	0.00	0.000000	0	0.2855	3	0.4479	92753.081853	92755.715188	92757.714895	281.422813
01	26	m	2016/10/21	2	58	0	0.00	0.000000	0	0.3805	3	1.1891	92758.014649	92760.714650	92762.714269	287.163476
01	26	m	2016/10/21	2	59	0	0.00	0.000000	0	0.3790	3	1.2647	92763.114105	92765.714106	92767.713794	292.238533
01	26	m	2016/10/21	2	60	1	1.00	1.900000	1	0.2628	2	0.7050	92768.113560	92770.713579	92772.713244	296.678304
01	26	m	2016/10/21	2	61	0	0.00	0.000000	0	0.3371	3	1.5218	92772.996455	92775.713027	92777.712716	302.494554
01	26	m	2016/10/21	2	62	0	0.00	0.000000	0	0.3938	3	1.7790	92778.062433	92780.712494	92782.712183	307.751220
01	26	m	2016/10/21	2	63	1	1.00	1.900000	0	0.5272	3	0.2815	92783.111939	92785.711962	92787.711659	311.253189
01	26	m	2016/10/21	2	64	1	1.00	1.900000	1	0.1852	2	1.0529	92788.244721	92790.711408	92792.711122	317.024035
01	26	m	2016/10/21	2	65	0	0.00	0.000000	0	0.6046	3	1.7336	92792.910898	92795.710874	92797.710615	322.704201
01	26	m	2016/10/21	2	66	1	1.00	1.900000	0	0.3681	3	0.9471	92798.326975	92800.710340	92802.710054	326.917165
01	26	m	2016/10/21	2	67	1	1.00	1.900000	0	0.2958	3	1.3101	92803.093123	92805.709801	92807.709511	332.279627
01	26	m	2016/10/21	2	68	1	1.00	1.900000	0	0.2063	3	1.6429	92808.025928	92810.709238	92812.708981	337.611863
01	26	m	2016/10/21	2	69	0	0.00	0.000000	0	0.3624	3	0.7807	92812.925409	92815.708739	92817.708437	341.749167
01	26	m	2016/10/21	2	70	1	1.00	1.900000	0	0.2630	3	1.8092	92818.091518	92820.708190	92822.707900	347.777115
01	26	m	2016/10/21	2	71	1	1.00	1.900000	0	0.4083	3	0.3723	92822.990946	92825.707391	92827.707357	351.339417
01	26	m	2016/10/21	2	72	1	1.00	1.900000	0	0.1866	3	0.2966	92828.123795	92830.707129	92832.706797	356.263454
01	26	m	2016/10/21	2	73	1	1.00	1.900000	0	0.3486	3	0.4328	92832.906593	92835.706585	92837.706263	361.399110
01	26	m	2016/10/21	2	74	1	1.00	1.900000	0	0.6437	3	1.4462	92838.072687	92840.705996	92842.705728	367.411922
01	26	m	2016/10/21	2	75	1	1.00	1.900000	0	0.2794	3	0.8261	92843.355400	92845.705508	92847.705186	371.791333
01	26	m	2016/10/21	2	76	1	1.00	1.900000	1	0.4786	2	1.7034	92848.004957	92850.704970	92852.704649	377.668095
01	26	m	2016/10/21	2	77	0	0.00	0.000000	0	0.3044	3	1.8849	92853.187725	92855.704436	92857.704113	382.849063
